name,age,net_worth,country,self_made
Mpkvcg Orkirsv,88,49.34,Brazil,False
Uhhdx Tzltgtb,76,106.03,Germany,False
Esed Nnkzisvs,84,124.43,Brazil,False
Bkkbt Baewlz,85,72.05,United States,False
Ecap Jnwcsppzo,33,101.55,Brazil,True
Kmoyebda Cfckmf,48,57.59,France,False
Henswg Iahdosf,33,62.75,Germany,False
Szbrsii Npjmvqq,32,86.97,Brazil,True
Kvxzqis Xmpdx,43,73.45,United States,False
Agknkc Dbmkalsqs,82,76.47,UK,False
Fylxzfjc Rtucjfp,36,136.47,UK,False
Emak Wokmwzln,58,35.27,China,True
Krhhbesm Fsscby,79,65.36,UK,True
Dhiun Hpvzzriq,38,48.4,China,False
Bzvx Rcocdknw,87,48.35,India,False
Gkrkyxm Awacipbpu,79,29.92,United States,True
Dzpte Ffdedvb,63,10.77,France,False
Vdllw Ksxzrmqrg,87,21.27,China,False
Lgqyua Syglhh,33,3.7,United States,True
Khjkvb Tvgni,49,117.82,United States,True
Bksnkzji Zaztae,42,101.5,France,False
Qtmjpbz Iozlpp,59,43.88,Brazil,False
Mqqypsy Dwbyrwa,58,69.91,Brazil,False
Vvradldm Hjpnczpk,75,51.29,Brazil,True
Jouoah Gsggb,54,49.51,Germany,False
Cqvefjo Jtrpxhk,58,11.18,UK,False
Dhxvw Mlnlloys,81,59.17,India,False
Fbueeto Bctyjkh,79,43.0,Germany,True
Szgu Fvvnm,31,27.35,France,True
Lyedgkkc Umblmkdt,66,36.92,United States,False
Uqwe Vlghorld,43,68.8,UK,True
Cyodpbp Awpzvz,50,49.39,United States,False
Ztpqgl Vixni,50,32.7,India,True
Ryhs Iqjziiktc,71,61.17,India,True
Vgohu Sqoapgjw,38,3.92,Germany,True
Ldbxusgc Albtjgw,36,1.8,China,True
Vdxvju Vhthakx,56,10.83,UK,False
Bdrxlalq Ikffj,45,77.72,China,True
Pmdsemmj Aatpmbg,42,93.44,India,False
Rnigi Fjzlcgggk,32,1.13,China,False
Qyuumk Khxiymng,43,16.41,Germany,True
Ftrcdpt Phxgadbq,76,93.02,United States,False
Nkerlzds Kjueludtr,77,145.18,France,True
Jcqi Arevmsmas,69,118.76,Germany,False
Rakiklua Dmziaijn,90,17.75,India,False
Ptae Uxklk,67,110.4,United States,True
Vpwsj Jenyrljrx,89,100.75,Brazil,True
Lgbzsorh Dzhbahyy,42,109.95,China,True
Jgccfjk Fdblovs,59,108.55,Brazil,True
Luvmcwqy Loydpj,36,57.4,Brazil,False
Lbtbj Qyowf,78,93.97,India,True
Umopv Rbpfffc,32,57.03,Germany,False
Qnyc Xyztpowjt,69,49.96,France,True
Fvxmct Qiystuhu,59,116.1,United States,True
Ukoiqgk Cihffik,86,84.01,India,True
Rabp Rfdejl,67,113.46,UK,True
Zvkgwp Fivgff,75,35.24,India,False
Nsmt Lkesyczje,58,57.6,Germany,True
Urbc Xvrzrsaca,31,145.47,United States,False
Yorol Uwdpzjs,68,1.17,India,True
Tmpqglpo Fspmofwao,86,114.49,Brazil,False
Utgvet Brhhb,31,9.46,France,True
Fbowqt Xqcxv,63,103.75,China,True
Knlvqwp Ajmooayc,49,78.37,France,False
Ddyah Yzcih,88,19.86,India,True
Gqjccod Ukbjvye,48,45.38,United States,True
Yrzit Snldb,35,113.54,China,False
Qzpzv Eypehzlvj,83,128.34,China,True
Upfjellk Kxkwyuw,53,71.72,India,False
Nqdew Sfclomu,75,141.43,Brazil,False
Yjnq Zrmewb,54,6.69,United States,True
Ndsaghb Iipet,50,46.09,Germany,True
Slhhcy Alkri,85,96.55,United States,False
Jhefol Foduq,53,143.96,China,False
Qxiraiws Xatxp,69,87.44,Brazil,True
Mlqjx Rolsczyu,41,34.51,China,True
Kazhayp Cijceuze,40,2.1,India,True
Qfdfdgrd Ahvomaa,49,49.51,Brazil,True
Rrnklq Hozqlz,68,12.63,China,False
Vwghvles Krfrdfbgl,84,134.38,Brazil,True
Lksicab Mhbzp,59,111.39,Germany,True
Niczs Sqkiaxkdn,77,18.32,Germany,False
Dynx Bcgody,69,38.51,India,False
Hmugdaq Qoepdx,71,76.48,Germany,False
Yekhbdm Wzgykxsnb,44,64.72,Germany,False
Pwzdtgdq Gzkbeije,78,16.34,France,False
Oarr Takpg,86,54.53,France,True
Sbhfyc Idrad,68,131.82,Germany,True
Vivet Kzwfbgxo,42,1.35,United States,True
Ufek Tznbnmngp,66,130.27,United States,True
Pnpadnhy Nnonsxoxu,82,90.65,Germany,True
Ampgs Pudra,69,146.03,India,False
Sshdyhoz Tnfen,90,21.93,United States,True
Wpdf Vblmyjre,62,86.25,India,False
Zcvcj Ekzrrhkp,38,96.21,Germany,True
Usuop Cjjdjlch,89,139.06,Germany,True
Bqyvu Ztshnbuhz,84,8.77,India,True
Mnvafwa Zrqukvax,77,125.94,Brazil,False
Lrtoj Anxpo,75,110.46,United States,False
Irrbt Ykdatzc,32,65.41,India,True
Hcmwn Ighfujo,59,118.8,Germany,False
Pmpat Ypojhj,32,61.09,Brazil,False
Dzgqr Mbdgs,82,35.84,France,False
Yowbhd Ivxwwx,56,29.94,China,False
Lvixpm Yyzucbdo,48,98.12,France,True
Onpjksq Borqy,90,88.5,France,True
Puioywz Lcpeem,58,77.68,India,True
Jvknnx Esubhvsl,37,127.64,India,False
Ygpbhx Ufcodg,34,74.27,UK,True
Tkvs Eusamfo,72,83.68,Brazil,False
Lzwavxy Zzmdmiob,56,1.19,India,False
Plhlzkt Pbrtau,77,105.14,China,True
Zroxf Lbjfukep,80,98.22,Brazil,True
Yyjwayt Jdthfxtqa,89,122.55,UK,True
Nszh Ztzsagr,89,135.62,UK,False
Eothc Dizaqus,54,89.18,United States,False
Jnps Kkihegr,64,44.47,Germany,True
Rffm Axqhlaom,43,39.26,United States,True
Lpkt Oqadl,40,17.9,Germany,False
Llgsuyt Unmci,31,4.44,India,True
Ypsz Krfco,50,20.61,Germany,False
Pykvl Noxqqemx,56,69.31,Brazil,False
Svezsugb Paeacml,86,121.36,UK,False
Oqug Zslvpcs,45,129.18,France,False
Nezgihiw Hotzroa,82,18.07,China,True
Llkapt Yxwyq,54,97.4,Brazil,False
Mvfvajpx Mpxaocr,87,53.54,China,True
Uomdvex Hiobear,74,21.3,Germany,False
Ujfx Mnzvfmv,67,66.33,UK,False
Osmh Qdffl,83,92.69,China,False
Seyfjucu Fumbi,65,101.26,China,False
Dsnqyei Mgwmuthr,35,74.43,Brazil,False
Swxkqumi Wktflj,60,15.72,Brazil,False
Aegri Qmlhjbdo,87,79.0,France,True
Awre Dqbskq,46,60.84,France,False
Vfdghr Iydwhb,86,134.79,United States,True
Rrdos Etmjcawbu,73,145.9,UK,False
Canw Ydjein,89,49.52,Germany,False
Axyx Jcyepbg,85,55.94,Brazil,True
Mofmn Mhfiyspf,41,64.1,France,True
Ubtwd Dwpxv,53,124.9,United States,True
Ejwfeqe Hzemulr,87,8.22,UK,True
Ibbrtfh Plxuxmtg,64,30.47,Germany,False
Cqfj Qimflie,42,36.02,Germany,False
Ujhtefxo Hhwjgf,49,57.01,France,True
Husaa Lldnfuz,58,56.97,Germany,False
Otrs Ongjepb,52,34.53,France,True
Yhczejn Xphvpa,72,146.56,China,True
Sknj Jhrktxez,61,2.93,UK,True
Vfsshkr Tzrfcofy,31,17.48,United States,True
Enzujlln Hfdfpoluz,30,98.3,Brazil,True
Pjvthqdr Yamfnbiyh,87,52.09,France,False
Rjkhpfy Ahuvn,33,19.13,UK,True
Gmob Tmftwtvrm,53,86.69,Brazil,False
Bkchmuq Kyclcg,88,96.47,France,True
Uckzb Ldbwxnuvg,61,120.78,China,False
Xyjl Nqlxq,59,56.84,China,True
Zzecemll Ydrec,89,91.23,France,True
Nhiieew Wocpnuhlh,44,51.53,India,False
Ylpidl Ezdxxs,41,9.4,Brazil,True
Uatvoamm Bcfpjkeoq,66,9.94,France,False
Rjdftaf Kfaap,63,147.99,Germany,False
Moseytlq Xsydgs,89,31.65,China,False
Augurf Pprapk,59,141.42,United States,True
Xgdgjaco Ziokp,52,11.48,Brazil,True
Ndfdsiy Ksynemb,44,29.57,China,False
Kgoekqd Eldyvcjb,43,14.0,Germany,True
Jkbeoxj Pbyzcw,60,127.59,Brazil,False
Yrut Gaqolmpqi,84,139.82,Germany,True
Pmzkz Nmrngewk,86,125.02,Germany,False
Xext Kqixlpsb,66,51.92,Germany,True
Cksgsdr Mctnofs,46,8.95,United States,False
Cnsjcilf Ewxltork,58,77.72,Brazil,True
Ligvszy Pkgwkooy,66,71.99,Brazil,False
Viyqbxub Vpaql,52,144.12,Germany,False
Sjpbekw Ripug,52,19.39,United States,False
Obgtxa Kgdiooh,60,79.83,France,False
Xsni Qofgohpgs,59,107.28,Brazil,True
Wpgdee Gujpkmrbm,54,131.37,Brazil,True
Qiabfc Lewsyo,50,123.32,Germany,False
Sjpsjv Ucfuuvo,62,87.76,UK,True
Hblg Mbejrgg,66,139.76,China,False
Bhoyt Bbikk,61,115.01,UK,True
Ghltm Poelpbeek,60,30.86,UK,True
Rahqytxj Teozzuzql,59,1.89,Brazil,False
Khhtjmzs Shhmilvrg,48,65.81,France,False
Qdslpf Pbwjtsq,87,33.97,United States,False
Zobdsak Lvyfrs,46,11.84,Brazil,False
Pyttaap Bjxmurorh,72,141.71,Brazil,True
Lkbjekl Ninqtjtel,47,77.5,India,False
Gava Iccmjoxre,45,101.92,India,False
Ybtwdbg Ffankzkh,73,28.1,Brazil,True
Xuck Uldmcorje,75,104.54,France,False
Srvm Reyogzy,90,8.81,United States,True
Ljutnwtn Mrnje,40,115.59,Germany,True
Fwpfavwe Xwkqgkl,82,39.48,United States,True
Cjscnld Mifxcz,63,71.99,China,True
Oxvyfo Faqyh,61,22.63,UK,True
Onqepsj Kgfhgkr,61,29.34,France,True
Esczowk Tvbsw,66,116.68,India,True
Yjedgy Yxfql,65,20.58,China,True
Qladrz Uqvfam,76,74.16,China,True
Zsldkf Wkyhc,37,38.48,UK,True
Vloadml Dkzmjl,47,6.5,Germany,False
Cupu Sjlibkt,45,111.0,UK,True
Bzzx Efijnst,63,26.15,India,True
Uzbh Llbmsxgdb,89,119.63,France,False
Cdjhzbv Piberzl,63,72.85,UK,True
Yqdd Smbcx,66,44.37,France,True
Uiwp Yhqylrak,55,123.67,Germany,True
Nuqif Qxyqn,90,120.65,India,True
Rpjkbrli Ksvwlf,74,89.63,Germany,True
Ptyiidho Xmipkafmm,56,18.51,France,False
Fzju Gntxd,73,38.78,United States,False
Gzmnet Oysihj,52,27.21,Brazil,True
Icullcn Urnwtybkt,49,149.86,India,False
Zbhqhwx Uwyblhgfw,88,67.81,France,False
Hfre Mnkytdqo,88,137.52,Germany,True
Yawpefiu Gchfhsz,66,75.22,Germany,False
Idokbhj Ejtlmhf,54,114.84,India,True
Ydrqzkja Qkihibw,55,38.6,France,False
Umvu Iitfnri,51,45.46,India,True
Xxht Qiqhxmwr,39,37.44,China,False
Kybxzadx Hbhcsog,73,95.4,France,True
Cvcpvn Otxurivjh,73,129.31,United States,True
Pakum Rjkls,46,144.43,Brazil,True
Uiojt Qkpdkgit,48,22.72,France,False
Vupgaly Wrazfehkr,59,86.12,UK,False
Twwdbtff Yadxdp,36,67.28,United States,False
Kqqhrmln Mpknzim,48,117.44,Germany,True
Qrjd Gnundz,72,42.49,China,True
Mnws Bszljjaed,46,84.09,Germany,False
Fmzybog Dhllyons,81,27.92,UK,True
Tvgdbth Byuvtjda,33,80.44,China,False
Iytszcto Mkasghkjx,55,16.23,UK,True
Bqved Aoimaf,72,123.93,China,False
Kinmolpz Iqbbrov,31,137.34,France,True
Wfkiib Kwnbdo,51,1.91,India,False
Ayfb Zihojnppp,73,33.05,United States,True
Zkmjnfiy Fhvsnuo,32,92.93,China,False
Dxfbuoww Jnmvqbn,45,10.6,France,True
Hwhpmwzd Pidhioejv,88,117.74,India,True
Mxjrzc Aqujn,89,45.38,Brazil,True
Iwgor Eghaevhi,85,9.01,Germany,False
Udqompwv Mmizcr,71,69.14,China,False
Buafo Wdkoez,36,99.81,France,False
Pwzbgicl Tdgib,43,46.25,UK,True
Oxan Xkqfztmuw,78,101.15,Brazil,False
Ggpvqvht Petaejjpa,68,56.28,United States,True
Qutfckes Zoiada,76,31.25,India,False
Hnbuoukq Fzgftpltd,40,26.99,Brazil,False
Syom Moofzib,30,137.16,Brazil,True
Onbqw Wdrnvnizz,51,10.05,China,True
Jexa Lqbstu,89,101.49,France,True
Wtfzm Yfaryfwmz,60,90.99,Brazil,False
Knabi Zlyudvl,31,28.54,France,False
Nbcjnm Wvvvtetp,83,20.2,Germany,True
Mmrkxw Gycgrh,45,20.37,France,False
Psarmfjg Fuptttght,78,75.07,India,False
Bxuxf Znfdrfe,40,36.07,United States,False
Czta Dewagj,67,43.47,Germany,False
Xmvz Durlobuvd,86,60.58,France,True
Yzhv Cwbhnrdwx,41,119.33,Brazil,True
Etzmwgeo Prfklj,78,26.58,UK,True
Nnzclb Vhzqeqjo,63,81.61,Germany,False
Kgttnin Zbpfeefe,65,89.64,Germany,True
Gqwwcqiq Coezezp,35,136.07,Brazil,True
Vstyp Mkqyhedva,63,9.4,France,True
Qswsw Hrfxknwan,90,116.68,China,False
Eetkq Hufjdx,69,29.73,United States,True
Kgzlqhyt Xubmwal,60,72.45,UK,True
Ganel Sidkwplyp,34,120.11,Brazil,True
Ihrc Kbhtlgk,85,33.14,Brazil,True
Mrbny Gjwcgetc,37,47.91,Germany,False
Ghixntse Ebsrcxsw,87,32.36,United States,True
Zrdtw Zvpglel,33,146.98,China,False
Rhlput Cvuwuuk,78,57.39,France,True
Mpkks Ekocpv,57,76.37,China,True
Okmmch Ybwesitlc,89,113.6,India,True
Rrsy Tminnce,37,104.13,France,True
Shslymal Zdfavo,41,4.46,India,False
Uvfknrw Ycwptf,64,75.66,India,False
Rmadzfz Eqllftex,62,91.28,Germany,False
Lbxh Yqfpjjb,76,42.14,India,True
Mkkezak Etmtf,65,70.75,Brazil,True
Ogita Vxavyhmx,40,148.31,China,True
Qhopvuma Bywdkedg,74,5.66,United States,False
Tgkok Uunhbuqn,62,20.35,France,False
Vhesj Egznb,63,118.32,United States,False
Iykt Vcioxsawh,38,113.47,United States,True
Aczla Djdavrvob,59,121.57,Brazil,False
Pdyezzjt Vmuty,55,132.6,China,True
Tzwb Kaeip,87,131.51,United States,True
Sqogcb Qkwmyh,56,99.61,Germany,False
Edbze Xotxgiu,66,81.17,UK,True
Oswbee Gjyefsbdh,83,25.56,UK,True
Nqitmo Hvmbbh,84,28.46,Germany,True
Fhxfpvm Cfcfv,75,78.76,Brazil,False
Iiqc Kqvlj,51,9.18,Brazil,False
Zbin Nrvzgh,70,6.14,China,True
Mhsb Ldumc,46,47.29,UK,False
Crjon Prkpcpbj,49,3.14,India,False
Xaylvl Eykyakom,48,113.29,United States,True
Dnxvmbse Lnxwfkvy,45,104.4,France,False
Lxwr Tpqojhjs,90,89.21,China,False
Esdni Wdfmkpaz,79,25.56,Germany,False
Bdenoiqg Iatssa,34,65.03,France,True
Knjdbuse Uiohkxorx,47,141.87,China,False
Zyep Sxdxzvljl,31,103.28,China,False
Hqmhcxt Yqasp,59,74.73,France,True
Kknprfrj Qlrazid,44,10.75,UK,False
Hkdidvyk Ljmamlqd,60,74.42,China,True
Nhuert Jxfre,70,99.53,United States,False
Hmkxwcsj Ubrqylk,60,49.33,France,False
Kxrhmuq Hlpbcrfi,61,60.38,France,True
Dtohlky Uvjtybpag,60,11.18,United States,False
Mvrixtow Vjmkzmk,40,116.15,India,True
Ndxi Zkplke,43,3.72,UK,False
Kjqjsw Hqsiwkw,41,47.53,Brazil,False
Hsurqgls Vpfqwd,75,134.09,France,False
Vishaedv Llzqkiwc,74,115.76,France,False
Rpvx Xhcsvebgc,38,105.13,Germany,True
Nlvedxc Voeadjjy,79,81.41,China,True
Kqxai Gfzxat,77,8.77,Brazil,False
Sjdwby Itgpyv,68,124.77,UK,False
Gkzuxf Hocopvg,83,105.43,Germany,True
Fcrtho Tfjmmtpo,50,136.08,Brazil,False
Bwrk Surbgnzyd,67,121.2,UK,False
Yrxj Vwjggrn,81,6.85,China,True
Gpjbumil Svnskp,71,121.13,UK,True
Rjtv Fbmth,64,13.13,UK,True
Kovskdfk Snrzek,67,105.04,UK,True
Sovw Rasicq,76,82.74,Brazil,True
Unrm Wogcm,61,133.61,China,False
Qpkx Tstfqojlw,53,149.54,United States,False
Vqbzb Zdoobmcox,64,137.13,Germany,True
Ohgkvtb Lchfts,63,127.06,France,False
Mdufoi Rvkdu,36,88.56,Brazil,False
Wschlafm Dwbmnrpv,88,96.81,Brazil,True
Yfetdfpt Zguyhe,57,30.82,UK,True
Gicfk Bkdbzcob,50,103.0,France,True
Jcmsril Ngiwuaucn,31,28.04,France,False
Ixaf Pyvuzc,85,135.26,Germany,False
Yrobau Rapfsjbcc,81,66.82,China,True
Yhcj Ejznaxzit,80,33.46,France,False
Ihzlhov Lxbnvbe,45,44.71,France,False
Kzwhg Mauwcv,80,37.76,India,False
Xtwgzhbu Inezgg,78,30.18,UK,False
Dpisz Vpzzsmx,55,128.46,UK,True
Bwgxb Idkrx,78,118.27,United States,False
Qcbpo Trricoueo,31,3.8,Brazil,False
Vcgxbkry Mnpkcp,49,100.16,UK,True
Ifzik Sebsb,65,80.08,France,False
Flfjyql Lkilicquy,71,32.57,Brazil,True
Dmwgcnu Kaodpnh,66,135.84,UK,False
Wnamq Haajf,42,82.46,China,False
Ydvwut Bslfg,71,61.72,Brazil,True
Tyyq Dctqhae,40,134.67,China,True
Zvkkbvam Fuxjf,53,132.03,Germany,False
Vbpk Xgkxpbz,58,11.33,China,False
Emalbp Fqgklyw,75,12.17,Brazil,True
Zvitjqyc Zfdaztjdm,68,13.17,Brazil,False
Ooynsb Omunykv,61,9.79,UK,True
Bfzzt Klywto,83,95.93,Brazil,False
Awuhmdsg Yyosqkopi,55,116.51,China,False
Kxzghpx Msxptoky,88,73.11,UK,True
Uufkli Ylybllv,55,67.5,UK,False
Jqcjw Tilxat,79,17.47,Germany,True
Keddj Qdnew,41,97.35,China,True
Mnfa Qioxz,63,5.69,India,False
Jlscczt Yjywkxobe,55,68.1,France,False
Pnvh Jsswfjq,87,87.96,India,True
Xroi Fvsguain,61,37.27,Brazil,True
Voshmwzn Vhsedyvg,63,120.1,India,False
Dsazyq Avusfbtbq,67,38.17,Germany,True
Srompyxn Qpjnt,56,41.88,UK,True
Ebkixp Mpfgxnr,86,15.05,France,True
Etbzmk Fwfvaiga,36,121.48,Brazil,True
Vpeqvew Sdsxgp,62,24.58,United States,False
Pbgfl Smecpjxc,67,70.66,Germany,True
Tqmvrycm Bogsvowz,53,145.51,Brazil,False
Qfpog Mhwthgrbg,61,13.2,China,True
Jkdw Htcicgcr,40,51.58,France,False
Silggzn Nrlyhy,36,77.68,Germany,False
Ejujw Bpyjtn,72,115.37,UK,False
Veevg Bvtbcyqeb,89,78.2,China,True
Ixxjnkku Xnhjd,39,42.45,Germany,True
Juvfkm Skorhw,39,110.25,UK,False
Gxuaroj Zoifiq,32,43.7,China,True
Evpr Nnjmnmh,66,56.87,India,False
Carzwatd Ebzyyzggg,65,114.25,Brazil,False
Ljlw Ojvul,81,76.81,China,False
Duxpzz Jjkwok,88,81.97,Germany,False
Rlbqybj Cdsxqfvi,88,109.8,UK,True
Rgzluhza Pqtblhh,76,11.02,Brazil,False
Yykfum Pdvzfc,35,22.9,UK,True
Jzluvrv Sjloq,52,3.28,Brazil,False
Jznhr Fesci,78,90.44,France,True
Mixnvkr Dthfadymq,73,69.91,India,False
Smurqon Azdbtn,39,62.14,United States,True
Bnxk Nkxhi,65,99.61,Brazil,True
Nwpeb Fnezmmq,76,123.37,France,False
Ehhid Vpgoxtks,32,66.89,China,True
Qutuqlq Htxpsxzqy,33,47.83,UK,True
Exyohvvs Fesdck,52,141.63,China,False
Ktkzzrpr Gdwcxqy,45,36.26,Germany,False
Lkhfbtaa Yvrqgxpo,68,148.33,India,True
Vjqz Szahkhuiq,53,59.05,China,False
Genc Sevsrlwtq,82,125.19,China,True
Dfls Pqgkqfy,30,23.53,China,False
Xvepsya Vbgmo,73,35.22,Brazil,False
Hrqv Bzsmsabnf,85,117.76,China,False
Dadmyqt Bnbxjyj,85,7.6,United States,False
Rklyd Ypwusoxh,71,53.99,Brazil,False
Xvzrijj Qovnftbqq,58,97.55,India,True
Ywgewhx Vxecj,59,132.1,United States,True
Spst Fujifw,47,144.15,Brazil,False
Djqjzj Jydzwuez,68,116.92,UK,True
Ojsoelc Fxtnt,73,40.53,Germany,True
Hmnm Bopyih,63,51.88,UK,False
Yweup Svgxupicn,66,80.11,UK,True
Tzcc Woghcojc,45,103.86,UK,True
Eydrtng Oqpxkbxob,54,86.92,Germany,False
Dfluzyma Qsegxpmi,59,84.13,China,False
Hljzggq Xpzoqnfds,88,1.98,China,False
Wuzyoax Rjpam,52,49.12,Germany,True
Wjhlbh Epsegivky,74,62.64,United States,True
Ejwwzuyt Xglxhm,88,86.14,France,False
Qelhw Aruyfvgyu,74,22.81,UK,True
Vbbem Ovsptesd,38,2.91,India,True
Cfssw Wypnrkcfx,63,48.33,Brazil,False
Qnon Qbmdtzdop,78,54.92,China,True
Vlvqpa Omjbdwu,70,23.79,France,False
Xecli Lwujfhlgc,36,100.08,China,False
Uzvsz Ctcpgdyfs,88,14.2,China,False
Gvufwoao Rzkip,34,70.86,India,False
Knwa Wlghnxh,41,34.79,Germany,False
Uvrx Znalt,62,46.28,Brazil,False
Yobtw Mrcplqi,59,103.88,France,True
Yjvkazy Bxejk,76,12.35,France,False
Jvjrenb Tbmpdfcsq,55,106.09,Brazil,False
Tnjiknc Wrcfcgb,69,103.78,Germany,True
Zogu Ewjweeams,40,140.0,United States,False
Yeebr Baugro,49,34.44,France,True
Nvrvh Dgcfd,84,114.48,United States,False
Ovmwy Nudicijnw,90,76.41,China,True
Wpus Ipburkaq,78,41.11,UK,False
Ohsew Pbfvcvsi,77,140.86,United States,True
Xcqojqlq Sdrdtxtpd,73,64.87,UK,True
Vlmsfpyn Zfjctuhj,53,64.01,India,False
Gfffxlp Ebiwxwi,43,114.65,UK,True
Dkbt Xmevq,47,99.09,United States,False
Nurhaiby Lxehlog,60,24.51,China,False
Fkbsxl Kjfib,77,65.96,India,True
Lgtou Cwolncjg,44,58.95,India,True
Mlhdju Kbzmx,62,3.92,Germany,False
Kypmbv Ujoce,65,44.07,Germany,False
Wmmgl Ndknnkbcf,90,18.55,France,False
Flfbgx Nmenz,47,90.04,France,True
Emuzv Mfsduyub,85,146.22,India,True
Nssp Spqismj,57,46.06,France,True
Tozheokv Kitrgkqxl,79,103.72,Brazil,False
Likjoqmb Rdfamia,87,102.65,Brazil,False
Aydvjqsm Qhcpsuvyw,85,100.72,China,False
Bbdhrbzy Fkhetr,35,138.55,China,False
Zormmmz Bknble,33,134.99,Brazil,False
Uocctefh Ymwvt,68,97.89,France,True
Mtwupeuj Mcmcq,50,146.04,UK,True
Eiztbjs Fjulvwaww,55,133.93,Germany,False
Zgybmyd Jpwxy,52,55.62,United States,False
Fpey Hovzjlu,46,131.98,Germany,True
Ycljqz Mckdfu,30,82.12,United States,True
Vogoykom Qrrbnvka,52,61.31,United States,False
Vootpchd Dmogyeij,38,54.9,Germany,False
Zrtgfa Eozin,39,113.44,Germany,False
Qelditdx Ofkfokc,72,40.24,United States,False
Kaog Mgicc,70,71.56,Germany,True
Scnfeos Momuyon,51,27.47,China,True
Nnemm Fzhmzulj,64,45.47,China,True
Dzsvgpga Hwckxkdyl,64,54.11,Brazil,True
Civv Qvzbbyv,56,87.96,Brazil,False
Yviz Vcarik,80,129.56,Brazil,False
Dmucuayf Wsklyxp,90,42.1,United States,False
Cxojwjfh Bgxiknop,45,135.92,China,False
Rspryp Enhahb,72,20.25,Brazil,True
Kngeohmd Zmxswnvns,74,91.91,United States,False
Biqpdtat Cbytsf,51,100.63,Brazil,False
Dkxsti Cpqyes,40,128.19,Germany,False
Lazq Gvwxup,87,135.04,Brazil,False
Wsumffu Oymbzdobh,44,1.8,UK,False
Kegal Czpkhcpxs,35,146.03,India,False
Jgrp Ydtim,78,79.41,UK,False
Hhywre Bxrym,35,71.0,Brazil,False
Dcagci Chovvf,36,87.99,India,True
Vrycawsk Xbxsyyfin,40,123.98,Germany,True
Lyhai Zgwqlval,78,76.44,Brazil,False
Hrgrz Ylkyb,59,145.93,Germany,True
Qydy Sqyjufnba,70,149.85,China,True
Gcdfou Yfijt,84,79.34,United States,True
Dghp Jpkqv,46,75.79,Germany,True
Pvhkhfbm Xsijyl,45,51.1,China,False
Vznrqr Wjqkggsbn,56,40.06,India,False
Bxzlxiy Tmnpkfp,87,63.79,France,False
Znwntn Hnujsmwx,52,23.06,United States,False
Ngnlc Xxcba,30,78.92,United States,False
Kxgokb Iflce,71,23.4,France,False
Rnckvm Rftsubltn,71,117.52,Brazil,False
Zgitwk Zeedmz,49,91.58,France,False
Ilvq Birtvuss,64,128.16,Brazil,False
Rrnulirl Ksifpzfph,68,100.91,China,True
Gmcnywxw Iflovavo,34,56.41,UK,False
Zgrjgaor Aovfwkopj,61,63.9,United States,False
Dqsjqxb Txigirbgk,49,20.69,France,True
Eqyw Mnfauawp,72,62.84,Brazil,False
Vddoc Htxsgo,65,25.96,United States,True
Kvkrip Roovvyl,49,7.35,UK,True
Hjqakrnq Ggocf,70,130.69,United States,True
Syetr Gguukpu,37,101.78,UK,False
Tmmo Vqjeflfq,81,122.57,France,False
Ucjtq Lwhgypopz,31,136.1,UK,False
Rrnbo Mlfggf,62,43.46,China,True
Mwlbb Xrsggdxrv,83,96.75,India,False
Vyewkwy Xviwrs,75,88.98,France,True
Xlpb Kdsryfatb,66,7.39,Brazil,True
Euyhtsuk Esijdvefv,48,89.27,France,True
Oeaz Extfadx,80,43.12,Brazil,False
Fuevgc Sldtcyf,43,70.23,Brazil,False
Pczxzgt Ytbws,65,107.29,Brazil,False
Advc Nmcvr,35,2.67,Germany,False
Qlurrnae Zdmxxgqne,44,138.34,India,True
Ikpikacm Xqepw,51,97.83,United States,False
Foduq Xeyeaqg,61,24.52,France,True
Myrrur Klvvbcd,77,139.11,Brazil,True
Tnue Pmyfaqxq,60,144.69,India,False
Apicex Lyllicgx,80,137.56,Germany,True
Jiyjn Oxpamil,59,57.31,India,True
Yfqlaz Iztsjygmm,89,135.38,India,False
Tgpceqah Buitn,61,109.95,UK,False
Ciuwfllz Prajzt,79,102.05,France,True
Veppwrdm Zgbhkx,45,137.33,Brazil,True
Rkdnzyy Omgvdn,58,48.41,France,True
Ejjgtzm Akbljnqk,52,109.25,UK,False
Dfwmtuhe Vjwenaxdy,72,40.53,UK,True
Iyll Zvgpdjl,53,16.5,China,True
Wqjyaoi Fdzbet,89,86.43,Germany,True
Swhvn Asbgatph,75,86.96,France,False
Lnsedov Aczxgyr,42,69.23,United States,True
Zqhn Abvyqms,78,22.26,India,True
Ajdi Udovlz,53,139.84,Germany,False
Rkrdnz Vkejkjzb,55,62.26,UK,True
Holsah Mplzba,71,6.04,China,False
Akos Pdtpmycuo,33,41.85,Germany,False
Eqsfk Rxybdze,48,24.87,Brazil,True
Cjcowfb Elkfybsj,80,102.94,United States,True
Xyyiau Qhprpcfbf,72,120.82,France,False
Yntoyu Utyjbont,40,23.25,Brazil,True
Hbqrmptp Jyxybvsz,44,11.25,UK,False
Sjzrv Oxcuu,64,144.37,Brazil,False
Dnnmmfy Zrqmws,40,92.76,France,False
Inoqvj Yjkbuhy,49,68.52,China,True
Eujgz Vqodqndm,33,108.23,France,True
Sojd Tkiixzt,30,83.24,United States,True
Ftlf Sctztuvrn,48,69.17,Germany,False
Hslyfpt Jbolllm,77,20.2,China,False
